,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
476,100,7.097024894782894,8.112474199825344,0.811,3.17912,-1.59,1.59,7.099,0.81,3.15,-1.46,1.69
477,100,7.446340336968564,9.896565848112914,0.99,3.8808,-1.9397,1.9397,7.457,0.993,3.87,-1.79,2.09
478,100,7.842780098473189,11.797067446064418,1.18,4.6255999999999995,-2.3122,2.3122,7.839,1.187,4.61,-2.05,2.56
479,100,7.9749735311651015,11.332687111943754,1.133,4.4413599999999995,-2.2212,2.2212,7.988,1.134,4.4,-1.97,2.43
480,100,9.082650021693514,14.674994670644034,1.467,5.750640000000001,-2.8763,2.8763,9.092,1.46,5.71,-2.6,3.11
481,100,7.662765662114341,8.45943392949678,0.846,3.3163199999999997,-1.658,1.658,7.657,0.848,3.32,-1.57,1.75
482,100,8.841344173994235,12.498025171881283,1.25,4.9,-2.4496,2.4496,8.845,1.245,4.88,-2.23,2.65
483,100,6.933149390691367,9.760708966379232,0.976,3.82592,-1.9131,1.9131,6.921,0.979,3.79,-1.61,2.18
484,100,6.93465869528042,9.590125587288817,0.959,3.75928,-1.8797,1.8797,6.926,0.962,3.69,-1.6,2.08
485,100,7.095332079708548,8.209522682754386,0.821,3.21832,-1.6091,1.6091,7.117,0.827,3.24,-1.49,1.75
486,100,6.960735893193249,7.493207312307007,0.749,2.93608,-1.4687,1.4687,6.962,0.741,2.89,-1.34,1.56
487,100,9.350036299165845,14.263128030144058,1.426,5.589919999999999,-2.7956,2.7956,9.369,1.431,5.56,-2.54,3.03
488,100,8.487832637482917,12.472637937424457,1.247,4.888240000000001,-2.4446,2.4446,8.5,1.242,4.85,-2.2,2.65
489,100,7.191738790843771,7.928990677524662,0.793,3.10856,-1.5541,1.5541,7.195,0.797,3.12,-1.45,1.67
490,100,7.364379449570042,9.29547821915314,0.93,3.6456,-1.8219,1.8219,7.364,0.923,3.63,-1.68,1.94
491,100,7.8651129004392395,8.937001681959352,0.894,3.50448,-1.7517,1.7517,7.869,0.887,3.46,-1.6,1.85
492,100,6.461635748502757,7.106846238217851,0.711,2.78712,-1.3929,1.3929,6.461,0.713,2.81,-1.31,1.5
493,100,8.130524808900933,11.280716569963385,1.128,4.42176,-2.211,2.211,8.147,1.13,4.39,-1.96,2.42
494,100,8.156323021481402,11.308598267214752,1.131,4.43352,-2.2165,2.2165,8.158,1.138,4.45,-1.99,2.46
495,100,7.603454829048206,11.515097683590163,1.152,4.51584,-2.257,2.257,7.593,1.147,4.45,-1.97,2.47
