,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
239,30,1.3354831700748662,0.5914541704816357,0.108,0.42336,-0.2116,0.2116,1.335,0.108,0.42,-0.19,0.22
240,30,1.3324897164896052,0.5696236963552788,0.104,0.40768,-0.2038,0.2038,1.333,0.104,0.4,-0.19,0.22
241,30,1.5561505445650343,1.3210080050160988,0.241,0.94472,-0.4727,0.4727,1.556,0.24,0.9,-0.36,0.54
242,30,1.160947570824873,0.4307366609996876,0.079,0.30968,-0.1541,0.1541,1.161,0.078,0.3,-0.13,0.17
243,30,1.2942809041582064,0.5081045900843145,0.093,0.36456,-0.1818,0.1818,1.294,0.093,0.36,-0.17,0.19
244,30,1.2630974075664056,0.5518921443534283,0.101,0.39592,-0.1975,0.1975,1.263,0.101,0.39,-0.17,0.22
245,30,1.3151133386435745,0.48697389374423083,0.089,0.34887999999999997,-0.1743,0.1743,1.315,0.089,0.35,-0.16,0.19
246,30,1.2346395532311378,0.3772689230030516,0.069,0.27048,-0.135,0.135,1.234,0.069,0.27,-0.13,0.14
247,30,1.3265515303271618,0.5833189842501827,0.106,0.41552,-0.2087,0.2087,1.327,0.107,0.42,-0.19,0.23
248,30,1.5504314487232405,1.315102907054534,0.24,0.9408,-0.4706,0.4706,1.553,0.243,0.91,-0.36,0.55
249,30,1.2276142374915398,0.4757064401933181,0.087,0.34103999999999995,-0.1702,0.1702,1.228,0.087,0.33,-0.15,0.19
250,30,1.3550093846624296,0.6032823281654653,0.11,0.43119999999999997,-0.2159,0.2159,1.355,0.11,0.42,-0.2,0.23
251,30,1.2942809041582062,0.5081045900843144,0.093,0.36456,-0.1818,0.1818,1.294,0.092,0.36,-0.17,0.2
252,30,1.208088022903976,0.37486441404321363,0.068,0.26656,-0.1341,0.1341,1.207,0.068,0.27,-0.13,0.14
253,30,1.378889303058508,1.2904770267530872,0.236,0.9251199999999999,-0.4618,0.4618,1.379,0.235,0.84,-0.32,0.52
254,30,1.4338986877209374,1.295093775247764,0.236,0.9251199999999999,-0.4634,0.4634,1.435,0.238,0.87,-0.33,0.54
255,30,1.2218951416497459,0.3745738860973633,0.068,0.26656,-0.134,0.134,1.222,0.067,0.26,-0.12,0.14
256,30,1.321895141649746,0.5025865442715294,0.092,0.36063999999999996,-0.1798,0.1798,1.322,0.091,0.35,-0.17,0.19
257,30,1.2186825977438356,0.38489746594342494,0.07,0.27440000000000003,-0.1377,0.1377,1.219,0.07,0.28,-0.13,0.15
258,30,1.2794110782480588,0.5129398530589525,0.094,0.36848,-0.1836,0.1836,1.279,0.094,0.36,-0.17,0.19
259,30,1.343571192978842,0.5113541982462622,0.093,0.36456,-0.183,0.183,1.343,0.094,0.37,-0.17,0.2
260,30,1.2208324344853685,0.45778615849382026,0.084,0.32928,-0.1638,0.1638,1.221,0.084,0.33,-0.15,0.18
261,30,1.2048754789980656,0.3850650336101445,0.07,0.27440000000000003,-0.1378,0.1378,1.205,0.07,0.28,-0.13,0.15
262,30,1.5835456917359239,1.3262917133312941,0.242,0.9486399999999999,-0.4746,0.4746,1.583,0.244,0.92,-0.37,0.56
263,30,1.531748850979405,1.3242905487555487,0.242,0.9486399999999999,-0.4739,0.4739,1.53,0.242,0.9,-0.36,0.54
264,30,1.567232021054271,1.3205240596756063,0.241,0.94472,-0.4725,0.4725,1.566,0.24,0.9,-0.36,0.54
265,30,1.4729511168960647,1.3280618737724414,0.242,0.9486399999999999,-0.4752,0.4752,1.472,0.244,0.92,-0.36,0.55
266,30,1.4810391398000404,1.3190361631561462,0.241,0.94472,-0.472,0.472,1.482,0.243,0.9,-0.35,0.55
267,30,1.4122226363918415,1.3186965377204147,0.241,0.94472,-0.4719,0.4719,1.414,0.242,0.89,-0.34,0.55
268,30,1.1414213562373097,0.3117006376724003,0.057,0.22344,-0.1115,0.1115,1.142,0.057,0.23,-0.1,0.12
269,30,1.514372473133374,1.3190941383954524,0.241,0.94472,-0.472,0.472,1.514,0.241,0.91,-0.35,0.55
270,30,1.2023689270621825,0.4331769806541772,0.079,0.30968,-0.155,0.155,1.201,0.078,0.3,-0.13,0.17
271,30,1.4070253157395984,0.5946537599319597,0.109,0.42728,-0.2128,0.2128,1.406,0.108,0.42,-0.2,0.22
272,30,1.422817211231701,1.2944462844872493,0.236,0.9251199999999999,-0.4632,0.4632,1.424,0.239,0.86,-0.33,0.54
273,30,1.359884863660495,0.5922103997626826,0.108,0.42336,-0.2119,0.2119,1.359,0.109,0.43,-0.2,0.23
274,30,1.1853492644105021,0.35816260929194516,0.065,0.2548,-0.1282,0.1282,1.185,0.065,0.25,-0.12,0.14
