,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
947,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.654,2.55,-1.31,1.24
948,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.265,0.65,2.53,-1.3,1.24
949,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.26,0.65,2.56,-1.3,1.26
950,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.265,0.649,2.52,-1.3,1.23
951,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.652,2.54,-1.31,1.24
952,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.655,2.56,-1.31,1.25
953,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.653,2.57,-1.32,1.25
954,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.654,2.56,-1.31,1.25
955,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.651,2.54,-1.3,1.24
956,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.269,0.655,2.55,-1.3,1.25
957,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.27,0.656,2.59,-1.32,1.27
958,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.653,2.56,-1.33,1.24
959,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.656,2.6,-1.32,1.28
960,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.274,0.651,2.53,-1.28,1.25
961,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.648,2.55,-1.28,1.27
962,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.649,2.55,-1.29,1.26
963,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.649,2.57,-1.33,1.24
964,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.259,0.665,2.63,-1.35,1.28
965,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.255,0.654,2.54,-1.31,1.23
966,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.652,2.55,-1.31,1.24
967,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.267,0.65,2.55,-1.31,1.24
968,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.247,0.653,2.57,-1.33,1.25
969,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.265,0.648,2.54,-1.31,1.24
970,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.26,0.653,2.56,-1.33,1.23
971,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.649,2.53,-1.3,1.24
972,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.265,0.648,2.55,-1.3,1.24
973,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.265,0.655,2.55,-1.3,1.25
974,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.279,0.657,2.57,-1.31,1.26
975,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.26,0.648,2.54,-1.28,1.26
976,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.269,0.651,2.56,-1.33,1.24
977,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.27,0.653,2.54,-1.31,1.23
978,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.255,0.651,2.56,-1.32,1.24
979,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.263,0.655,2.57,-1.32,1.25
980,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.256,0.655,2.59,-1.35,1.25
